group,k,networks,state_idx,VIS_activation,SMN_activation,DAN_activation,VAN_activation,LIM_activation,FPN_activation,DMN_activation,VIS_zscore,SMN_zscore,DAN_zscore,VAN_zscore,LIM_zscore,FPN_zscore,DMN_zscore,interaction_VIS_activation_raw,interaction_VIS_activation,interaction_SMN_activation_raw,interaction_SMN_activation,interaction_DAN_activation_raw,interaction_DAN_activation,interaction_VAN_activation_raw,interaction_VAN_activation,interaction_LIM_activation_raw,interaction_LIM_activation,interaction_FPN_activation_raw,interaction_FPN_activation,interaction_DMN_activation_raw,interaction_DMN_activation,interaction_VIS-SMN,interaction_VIS-DAN,interaction_VIS-VAN,interaction_VIS-LIM,interaction_VIS-FPN,interaction_VIS-DMN,interaction_SMN-DAN,interaction_SMN-VAN,interaction_SMN-LIM,interaction_SMN-FPN,interaction_SMN-DMN,interaction_DAN-VAN,interaction_DAN-LIM,interaction_DAN-FPN,interaction_DAN-DMN,interaction_VAN-LIM,interaction_VAN-FPN,interaction_VAN-DMN,interaction_LIM-FPN,interaction_LIM-DMN,interaction_FPN-DMN,interaction_DMN_anticorrelation,interaction_DMN-LIM_correlation,interaction_SMN-attention_correlation,taskpositive_coupling,fractional_occupancy,lifetime_values,lifetime,switching_involvement,self_transition,SUB_activation,SUB_zscore,interaction_SUB_activation_raw,interaction_SUB_activation,interaction_VIS-SUB,interaction_SMN-SUB,interaction_DAN-SUB,interaction_VAN-SUB,interaction_LIM-SUB,interaction_FPN-SUB,interaction_DMN-SUB
controls,4,8,3,-0.5002580944163787,0.05510760374094403,0.5762452203545912,-0.10215840960555267,-0.14866056070883815,0.1016565958094311,-0.09239304953843235,-1.760572761164899,0.16080374272303194,1.9637627212409523,-0.3832831965795954,-0.5441648297206985,0.32184742967886704,-0.34949837074821083,1.0458970091775293,0.12197540856759047,1.3110110784259228,1.9180888678139445,1.0508574015394698,0.1555814239317798,0.8810748955242452,-0.9946730497861132,1.0487447311653164,0.14126835595796094,1.1776721583743515,1.0147349657559832,0.9047526087506437,-0.8342596114096534,-0.11859083823379064,-0.0007536114111716236,0.04051222944978487,0.08324434245305581,-0.10868294520073835,-0.06546798295236143,0.06891694648307707,-0.06413450801278237,0.04465607858937587,0.12437154480937615,-0.04967297475583321,0.1087553181709812,0.0057459576158777415,0.1093211794503389,-0.1343729539089377,-0.04480708465054034,-0.05308452838744108,0.1335011110552769,-0.08691429330218914,-0.029288274654353377,0.07363534404181611,0.024254500396051773,-0.029288274654353377,0.002391219235147353,0.054997323077959674,0.23314258689223183,[23.14285714  0.         15.         13.6       ],12.935714285714285,0.026174259139166666,0.9374876017909006,0.17948442661529376,0.5911052645705521,0.8861280157809537,-0.9604388149528011,0.010017672551076757,-0.16520353829942283,0.033594949299355685,-0.017951868191935904,0.09230332410167517,-0.06612687220358317,0.0018262899844426563
meditators,4,8,0,0.10450334461376948,0.5867779414225177,-0.14704263605992238,0.314801858085263,0.029056055287738747,-0.1273132093533953,0.170383068217139,-0.08669321368262187,2.062669500862651,-1.207763150667434,0.8505483220957473,-0.4229406371710871,-1.1198346252527323,0.20691425080878184,0.8980834014765916,-0.9239424150976402,0.9807324330517336,-0.1965095982200272,0.9492267580719383,-0.47380579227580893,0.8560118995883473,-1.2942333978904987,0.9549294735604401,-0.42361352368424193,1.082740079542923,0.7013074507635149,0.8452816472626001,-1.3886753716966804,0.0023123910350648525,-0.04256716563637459,0.01765677888775219,0.0005753684073487825,0.0116389656605502,0.025859449221179595,-0.09036699144460753,-0.019628699092968747,-0.07229490419640434,-0.06803237661482997,0.04260751643024235,0.025090138235053207,-0.02266076938410281,-0.04051120004599238,-0.04261866932600977,-0.009300049087557246,-0.10679270036084101,0.06142520265016297,-0.03203401984728467,-0.03117723238124661,-0.0007519726902618419,0.006018186877963784,-0.03117723238124661,-0.054997845268788134,-0.04073792072392673,0.3512593924580546,[19.         12.         14.66666667 14.83333333],15.125,0.029961819237436283,0.9527955878909785,0.0604783116607395,-0.2829004469933048,0.8968725171765249,-0.9345999746663756,-0.04280918437829273,0.0046280754440711554,-0.01968942798884161,0.06126619837744163,-0.032110041654313345,0.01762247293161405,-0.004666598786823325
meditators,4,8,1,0.36926904533001437,0.31836914138678635,0.1907044938447223,-0.3744139273533985,0.2623296598444484,0.13464396359502354,-0.2664281728475885,1.1595058638650437,0.9741216617016175,0.5091500803120352,-1.5490861740926654,0.7700184361441446,0.30497019257018954,-1.155787731596516,1.049648962885436,0.4100570423192693,0.9722233056385354,-0.2714024119092679,1.1605082597744418,1.3857816101228644,1.0563085714897635,0.468671375167731,0.8722574968702186,-1.1512482912608257,0.734568170723566,-2.3631165063381876,1.03084767759457,0.24457812914386468,0.14328775145719147,0.21953657339061716,-0.026170983761751396,0.10255293737944972,-0.13539533716505966,-0.01478026256700563,0.15922172894164346,0.09096451629794407,-0.034890449739895135,-0.06639940248855022,-0.05461255309072784,0.06553593022306355,0.002438142283923337,-0.03204537586291728,-0.14135254058511845,0.058991766779005285,-0.0016982080730846068,-0.06607750606051128,0.014149181585100947,-0.08921991808274807,-0.07672544488494305,-0.0947184971768576,-0.08921991808274807,0.12509312261979377,0.010597448762353886,0.20607954750457597,[15.57142857 12.33333333 12.83333333 15.        ],13.93452380952381,0.029961819237436283,0.9160372786492993,-0.22719418102894487,-1.012892328903849,1.0204837284634447,0.15336016122882,0.004012092503437569,-0.040503552802210734,0.0545055508156053,-0.029008244759936845,-0.028047799035435275,-0.03539228196232451,0.08118866142587768
meditators,4,8,2,-0.31919397609718436,-0.4621657445219844,0.1003538475450654,-0.37826819717750787,-0.25516602266377747,0.16901061452771887,-0.022841363720840106,-0.8003945840279569,-1.417706831489562,1.011095983541307,-1.055460605690263,-0.5239397267521808,1.3075367675958307,0.47917339783821433,1.2152691427509936,1.8677577760761426,0.9791795407191848,-0.2101773305847632,0.9870448438445443,-0.14095111584231035,1.0200795434466454,0.1498027396873139,1.1347932801914287,1.1594520370169206,1.104873096973323,0.8961104981623129,1.1334781431133831,1.1478768999459787,-0.023760004781690342,-0.036581837549810474,-0.016816911663634405,-0.05328238149826188,-0.09530523315349967,-0.02828893988949596,-0.006626727519237017,-0.006540141264301908,0.11617185493288412,0.09031425074479843,0.09399129980161504,-0.0028692368388003884,0.06828433122545202,0.07717105997981175,0.042876014034501524,-0.050326188721994555,0.06975783879434698,0.016576800797738767,0.13458681947206294,0.03850407327112044,0.10549241498617389,0.05498174327280472,0.03850407327112044,-0.006583434391769462,0.048019887311786115,0.24198785093670497,[26.14285714 12.6        12.8        10.        ],15.385714285714286,0.029961819237436283,0.9347391389876448,0.09771347689391431,0.9996955989846099,1.1850800041156404,1.6020490346898886,0.14103063765170437,-0.05783406589353297,-0.031242863678948792,0.014771220172948943,-0.0014190007798286516,-0.0677976971455422,-0.12177107185077034
meditators,4,8,3,-0.165996455070246,-0.8483352621671038,-0.03658387674324476,0.2484369561296463,0.002849309662250907,-0.10380574093145833,-0.028984416429833522,-0.1614316628900685,-2.450459633381968,0.2727060535097112,1.2288595828609064,0.40499175338342164,0.047198247482805225,0.29819980681395825,0.838897642124827,-1.4448639894194344,1.0918008692035026,0.7810557021382277,0.9285876035659718,-0.6554606527637701,1.155001395553911,1.3373131202233628,1.0261284997582185,0.2030424358463269,0.9906404856824382,-0.10930418882122135,1.0762397578349434,0.6440950764558111,-0.04759715991559107,-0.11206815976530443,-0.0122993734751225,-0.10957791649895136,0.1760819471685129,-0.0009019395548356116,0.07634138063661254,-0.02012159559586159,0.04129035650913873,0.005895270938261784,-0.06959317702576272,-0.088999871431387,0.0074814149533071785,0.04444761248906717,0.1378943511960955,-0.012458371993768253,-0.061253124800261585,-0.06569596358500257,-0.13562115482722764,0.04872604453419475,-0.045786120555562075,0.008804089018510283,0.04872604453419475,0.028109892520375476,-0.03526846124752714,0.20067320910066444,[21.83333333 14.2        24.66666667 44.        ],26.175,0.029961819237436283,0.9461417905490109,-0.010581452324058145,0.3599358522212344,0.8700807876000325,-1.1704065285173082,-0.09390568344819156,0.03883708354551746,-0.021109554872371546,-0.1955057972279875,0.07038690514272056,0.10493042765070783,0.12257731642969664
controls,5,8,0,-0.793028763884867,-0.48761413248952823,0.0033485454878368513,0.009610569150640461,0.08913572464108842,-0.17684501236367145,-0.08302475199233968,-2.144313808409604,-1.0763945732089435,0.6403158711540627,0.6622117950337978,0.9402811293108488,0.01024728010552798,0.33830117930588105,0.7494364214836564,-1.7599715024117304,0.93953620579768,-0.5212285276088431,1.0400292613274078,0.13361212359511224,0.9537455448379348,-0.4286365292737375,1.2193111361118998,1.3018625963674646,1.0948499548359332,0.4908389831760277,0.932719935659764,-0.5656452363293242,-0.1175047210781121,0.04424582634278225,0.01412210373904091,0.07807600575645006,0.08255778835935758,0.08069553768348653,-0.02525126656837795,0.0009737839436751941,-0.0733756475111797,0.0831276574221677,0.05330088112710151,-0.016660319499495084,-0.038901184205497236,-0.05660334708908859,-0.08963868298884377,-0.061965644441844145,0.0887701049607039,-0.07384832035432064,-0.04059029757112384,-0.04964281574021244,-0.047175646554429636,-0.07022088329919801,-0.04964281574021244,-0.012138741312351379,0.005168812790706741,0.16366728679556847,[12.25       18.6        12.83333333 39.         12.4       ],19.01666666666667,0.026598833483281313,0.8995350931010156,0.00021273402117846503,0.6293511267084291,0.9799868433392376,-0.2576409424797112,0.02233277617083039,-0.08637454196430948,0.002442841051272274,0.015340467820852162,-0.020361080683567713,-0.05367126367867238,-0.0946571257879233
controls,5,8,1,0.8002977765607986,0.20308723113398408,0.09816230708257571,0.06851423055840486,-0.00881823243198169,0.026559525677233554,-0.03448203928612857,2.531658609771532,0.2472266676412164,-0.15412901816190394,-0.2675379550153804,-0.5633477828418357,-0.42802183911140146,-0.6615162103473755,1.1990653952783399,1.1699357279717377,0.8750186756338486,-0.9416426671118086,1.0533654256740517,0.2205142731942538,0.9640571059895187,-0.3614435338588945,1.00237331523749,-0.11176447610364278,0.8953702234666209,-0.8090263309324528,1.0281487155987565,0.05619518905572074,0.06389231738068184,0.006872632166773786,-0.1657759672824836,-0.026286291984967455,-0.03990461343675396,-0.010312812130121307,0.09024981765171919,0.048618447811169106,0.09946229541063788,-0.06383375101496601,0.05579767002781083,-0.03566457679717176,0.1390728920242696,-0.04547729573628243,0.06346010952064976,-0.0008325608200767465,-0.032632645676549055,-0.031002786393678473,0.061390711348257875,-0.011892274683860659,0.03302422496100364,0.021827182695991643,-0.011892274683860659,0.06943413273144415,-0.037924839403334416,0.29959821616455795,[ 9.         26.83333333 12.4        17.         13.25      ],15.696666666666664,0.026598833483281313,0.9513261978648326,-0.045675335292989776,-0.704332471934851,1.0284541706508603,0.05818561898322955,-0.006066641663231661,0.0797271044324334,0.008028901898615414,0.06986399086903003,0.05043657617001972,0.013916940924123327,0.06734158266300411
controls,5,8,2,0.0383539957126106,-0.012816793853658668,-0.9087907717716109,0.10657117553785851,0.06899096693017466,0.07696044694927044,0.20539761440371104,0.300304948101551,0.144770430298378,-2.578558285182678,0.5076522698830828,0.39342656271143345,0.41764993785218274,0.8080369746236429,0.9346012578819614,-0.5533860183901923,0.9418159211890499,-0.5063732691676,1.013095176114313,-0.041897853761565074,0.933253129499249,-0.5621707972327536,0.8872953234691933,-0.8616446212695208,0.8234716411486734,-1.2775374555822363,1.0037798240657627,-0.10259927406878465,-0.033533551081382264,0.03403949454810051,0.12097872284250197,0.0053356285232334065,0.12486565640902565,-0.008728139695606575,0.03148312401835757,0.01417194383017817,-0.01917857210956781,0.034786850220533384,0.16870755596319684,0.04459602921546441,0.0673627154584162,-0.08301622547728442,-0.0803797609808358,0.040646395966124446,-0.07150908653706665,-0.0352605507545787,0.01359077075956104,0.06234483120063389,-0.0352596273333838,-0.050299979689599435,0.06234483120063389,0.022827533924267868,-0.036643094266295556,0.2230201178231191,[ 9.         12.85714286 10.66666667 20.5        12.4       ],13.084761904761905,0.026598833483281313,0.9225405601625728,-0.05823625993441728,0.0067171617124071725,0.8971187454426053,-0.7976324762689398,0.10786312191252627,-0.04469804182685849,0.023900849088182526,-0.04559201840447295,-0.12335435303841169,-0.010865094838181908,0.09281957767601591
controls,5,8,3,-0.702459861704076,-0.1303909522663177,0.11084950362542828,-0.29588413317398704,0.0870857321543334,-0.212203674938809,-0.08989637846839933,-2.2134320033597072,0.18829676357638933,1.2011015727617476,-0.5064966900800083,1.1013336381450638,-0.15517928677741152,0.3583059725908479,0.9845048675278454,-0.22820024246091286,1.0842573715776807,0.42181476968981063,1.0034089709420377,-0.1050158559884104,1.4767090832940888,2.9791390854029114,1.0797196304472763,0.3922455886039598,1.3350881103434582,2.0562975053327874,1.1817299413612903,1.0569730971499611,0.14378736751032006,-0.08312555680393202,0.11357660007395236,-0.1997062503498386,0.20473176526994769,0.1261431182371646,-0.08921937536303191,-0.1445153414644278,-0.23500714799824274,-0.013599617087852943,-0.046846866422292716,-0.09823062519400771,-0.1537016416738594,0.07345929569604637,0.12182605112774922,0.1303930000451559,0.14807778434147334,0.22212799373610245,-0.0199210417028776,0.033737794850848025,-0.18589924191085008,0.052684934317667194,0.033737794850848025,-0.11686735841372986,0.041102151614504,0.11741698267838396,[11.5        18.85714286 13.8         0.         10.        ],10.831428571428571,0.026598833483281313,0.9656672321045356,-0.16903181381498852,0.02607003314307797,1.4009905347442027,2.485736000192133,0.026229293428739538,0.2068552969805557,-0.1028534234876191,-0.1299791448273291,-0.040373561070133304,0.09867068977287852,-0.16161751358155782
controls,5,8,4,-0.3113645306471977,0.15539099529127193,0.7904411021015809,-0.058755803615562124,-0.19310686567777485,0.14961504762252312,-0.04749509222011641,-1.2703690825519838,0.19923674296027996,2.1987274497583496,-0.47501640606354895,-0.898028223809903,0.18105084933903076,-0.4395614277151171,1.000120566879113,-0.12644400987064844,1.265163319413666,1.6006481533810981,0.9052271660780303,-0.7447957561478503,0.868996960824092,-0.9808818327098638,0.9317367400405253,-0.5720520119634142,1.1043105498937886,0.5524868472578431,0.9028459346905326,-0.7603125210052489,-0.02121694187821426,-0.04784401144262839,0.06433315791681893,0.05759990333833823,-0.13746971911171063,-0.07084653194732583,0.07678718156661339,-0.08093893608374216,0.12756621425307377,0.06860758011825802,-0.1555136565645434,0.05606277767781137,-0.06737412832068447,0.07553797191574468,-0.06268294454734243,-0.06090774072994607,-0.09594629657713856,0.06197351147618717,-0.00860770030471207,0.050170143640508674,0.060465311342594946,0.019918626090479896,0.050170143640508674,-0.002075877258564382,0.011884817672139164,0.19629739653837067,[ 9.         23.6        11.83333333  6.         13.        ],12.686666666666667,0.026598833483281313,0.9224102472290806,0.25217294009365604,0.5039600980828924,0.8662868269702526,-0.9985418173559973,-0.06322745322223187,-0.19557346841935683,0.046810296102152135,0.004324634214656468,0.07423776525863243,-0.09161747818217446,0.024815967412638387
meditators,5,8,0,0.31825977441029896,0.24021113915353037,-0.31184559300094367,0.7253346616123145,0.266136865350684,0.09886494607271973,0.0780269644226792,0.48622999781053433,0.20101803507348853,-1.8163546403356226,1.9737976814463563,0.2957580293058947,-0.31550124833693266,-0.39164917361883167,0.8585036243084662,-1.484787118133897,0.9216784695094584,-0.8567866197303103,1.0404692539478144,0.32407376220963435,0.9091730470093157,-0.9810989395761486,1.0244091920472336,0.16442593330132046,1.0036001263925198,-0.04243019053874132,0.9531746144366463,-0.5436937320606002,0.03310864387549669,0.09372496626812821,0.05133399726154865,0.18858154825960388,0.1622777169877498,-0.043783582736995424,0.254167482398106,0.07083079564412748,-0.014176599039619401,-0.061928299449093595,-0.00833220719280482,0.10678060584424791,-0.07440241107445003,-0.06228334053093469,-0.09258752079944983,0.07623809378897049,-0.01888695247732391,-0.12988402871888355,-0.07770312235129115,-0.04943739357698509,-0.05738580816561555,-0.09328578589464964,-0.04943739357698509,0.16249913902111673,0.008536770945329768,0.20026166533298734,[11.4        15.6        23.66666667 50.         12.8       ],22.693333333333335,0.027031969258730623,0.9090812238264507,0.06662952090053705,-0.43329868134488614,1.0238625688925886,0.15899213108995286,0.0049392272907495234,-0.12779465617301472,0.029760350405919556,-0.04398305244463009,0.021032726836004118,0.036672326718959265,0.010230998954645883
meditators,5,8,1,-0.2559785333271551,-0.3061111160768073,0.10891587750187351,-0.6086736620101837,-0.16546309934414694,0.21382524702479827,-0.018149752666055882,-0.5477322808236178,-0.7454570222100685,0.8914246318537262,-1.9387747781822153,-0.19073609602408662,1.3051910252893364,0.3902731354402582,1.2522374625903938,2.429192344621068,0.9078648606083612,-0.994103193234237,1.0248254899510738,0.16856421476863984,1.0580359045022079,0.4986980967583393,1.0711883240243971,0.6294420026415972,1.029021171887245,0.2102721182652849,1.0049235604317837,-0.02927436508926478,-0.0167210061711386,0.0163066999710127,-0.047673504252483456,-0.045665375697012886,-0.16478411282870986,0.006955400991149901,0.024530370083091058,-0.02984181729403106,0.09294090091956742,0.06778561295147843,0.06183884003628668,0.05812846110542015,0.08281828336120903,0.10878897383896817,0.051510526699472724,-0.028092207816604778,0.07010925969783642,0.017573239983775128,0.15288709107859036,-0.021846423933392218,0.04228944308208538,0.03712440325511108,-0.021846423933392218,-0.002655723605470001,0.07900889821407492,0.20902913528987957,[12.  14.6 19.8 11.  10.8],13.64,0.027031969258730623,0.9306973641800181,0.09481528646033947,0.8358113846566674,1.1658568699022054,1.5705110912204263,0.1020130364711019,-0.07485201849824054,-0.018850841702340897,0.03391498575352983,-0.0339417602808132,-0.039659176831524624,-0.03170854922810317
meditators,5,8,2,0.10247268130544161,0.7506903941644325,0.12463126364694634,-0.21926834950891105,-0.012611697943230075,-0.09390228920349684,0.01685626304882714,0.1134815717836757,2.4478604665786707,0.1932796487730312,-1.045180798934344,-0.30096336038855387,-0.5937092030567763,-0.19484255429533232,0.901377342846391,-1.058593487986165,0.9929142918616916,-0.1486545807983159,0.9533732764150531,-0.5417188982314649,0.9538835955901724,-0.536645982020903,0.8705787866054011,-1.3647518744122353,0.9147651627501758,-0.9255095438092467,0.9251712865598203,-0.8220656664540316,0.04722787454335354,0.06851592951872716,0.03804447268936993,-0.10871884444195962,-0.10561558935358092,0.035484316684571415,-0.07621590346287549,0.026859614658848372,-0.0810825508157605,-0.0894173348357469,0.014946308582925259,-0.028946143871342162,-0.007880003527084574,-0.027386212299274508,-0.07531739858732509,-0.060799659559678594,-0.1379502688715058,0.03607750252550237,-0.030049682588978218,-0.018539575680102567,-0.005210869362670044,-0.014816921808164253,-0.018539575680102567,-0.02467814440201356,-0.06476087501404082,0.3109538831369178,[ 7.5        13.5        24.28571429  0.          9.        ],10.857142857142858,0.027031969258730623,0.9501824237125441,-0.1011821885374325,-0.6199257704603708,0.8744557820279281,-1.3262119294403227,-0.05907029338266223,0.06401043052371294,-0.006045125222168475,0.06217624849699166,-0.051153958021106845,-0.020921933595911914,0.0016850556636573272
meditators,5,8,3,-0.26975279900337007,-0.9172297884899919,-0.08633887874371342,-0.03040178127084011,0.009132089582734452,-0.22977491345130555,-0.11737638467304706,-0.23183971084043214,-2.487758138276864,0.4072051498737492,0.6020993793450037,0.7398420160944348,-0.09255005241047727,0.29906527354676504,0.997910240350343,-0.09899148893176872,1.063281207841013,0.5508399437318857,1.052977710278597,0.44841624037478295,1.0200857736898084,0.12144824376948113,1.0434146613351656,0.3533530948518152,1.1144307789080132,1.0593011203443343,1.214340474385925,2.0524707649372056,0.033916503164842036,-0.02015384573265402,-0.03461942479384816,-0.20130476206935538,0.0025383600887508217,-0.1289567360553746,-0.01065073366144533,0.20647104155347248,0.053455436217984945,0.05935410955056907,0.033187855119217465,-0.10035012118669834,-0.008681587012998078,0.10204588185037247,-0.054877387608466555,0.16055914870955007,-0.07199864399103491,0.029883406226324034,0.03656544613729623,0.13903731570048922,0.0751062984438231,0.01670410568722686,0.13903731570048922,0.09791015394601357,-0.023434294442453592,0.11968744883135596,[11.2 21.  25.6 43.  10. ],22.160000000000004,0.027031969258730623,0.9572172542228635,0.01604739002077105,0.7639360826678203,1.1384525736483724,1.2980939345015943,0.1032488011844409,-0.13723414514948673,0.01260629881725946,-0.10072305342235445,0.05392642438424056,0.08177672170613508,0.024438349156778783
meditators,5,8,4,-0.07227919047214403,-0.8401143108778405,0.03874866481578811,0.42325302722750235,-0.09061472798917826,-0.03779982626022117,-0.021741415173076883,0.0103680297864317,-2.336988457072416,0.34979240541859824,1.525264567796086,-0.045685726790778876,0.1157752416926318,0.16486757210614245,1.0001705410759902,-0.07652257780531714,1.192906437956078,1.8394020107848321,0.9473949363162452,-0.601147624170291,1.0341291460702282,0.26104882096301757,1.0366050449140578,0.2856609225514743,1.0227823645868637,0.1482541729641397,1.056218172395505,0.4806286156960317,-0.03317581311494597,-0.2109979643690014,-0.08153210098188989,0.0851119490298057,0.13532747856177213,0.06350501540970271,-0.059849756365799894,-0.19696433259059132,0.04529691630949419,0.018642367145131625,-0.03919091668374745,-0.08055632285806413,0.07199030689270566,-0.07667150125943496,0.20948403959224499,-0.12628314658544637,0.035293607814235836,0.005095952885449616,-0.11354833607171307,-0.033103639309511906,-0.027407301182757297,0.062390897098312435,-0.033103639309511906,-0.12840704447819562,-0.040644738767754415,0.16006786740885925,[ 9.         13.6        26.5        15.         10.33333333],14.886666666666665,0.027031969258730623,0.904193867876921,-0.004817328832557093,0.21660636706330477,0.7442945951162775,-2.6201017679236163,-0.05954036450090873,0.1827084095805703,-0.03382558217914073,-0.12836900417103106,0.08999660102145025,0.004975107449162914,0.030658103121562964
